Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday,Functioning Day_Yes,Rented Bike Count
12,-9.6,27,2.0,1945,-25.1,1.17,0.0,0.0,False,False,True,True,True,228.58413487406415
13,-8.2,29,2.0,1920,-23.1,1.19,0.0,0.0,False,False,True,True,True,121.49474253264577
14,-7.2,28,2.3,1990,-22.6,1.14,0.0,0.0,False,False,True,True,True,170.64370244957675
15,-6.5,26,2.4,1987,-22.8,0.96,0.0,0.0,False,False,True,True,True,384.263843477615
16,-5.8,21,1.1,2000,-24.6,0.66,0.0,0.0,False,False,True,True,True,363.1391455187704
17,-6.5,22,1.5,2000,-24.7,0.28,0.0,0.0,False,False,True,True,True,301.2141493081649
18,-7.5,28,2.0,2000,-22.9,0.02,0.0,0.0,False,False,True,True,True,408.67682207756576
19,-8.2,32,1.1,2000,-22.0,0.0,0.0,0.0,False,False,True,True,True,284.6129852673985
20,-7.9,31,1.4,2000,-22.1,0.0,0.0,0.0,False,False,True,True,True,269.35763082354237
21,-7.4,33,1.4,2000,-20.9,0.0,0.0,0.0,False,False,True,True,True,85.04520781367977
22,-6.9,39,1.6,2000,-18.5,0.0,0.0,0.0,False,False,True,True,True,161.09891776596825
23,-6.7,36,1.3,1821,-19.3,0.0,0.0,0.0,False,False,True,True,True,0.0
0,-6.6,39,1.6,1930,-18.2,0.0,0.0,0.0,False,False,True,True,True,190.62468547150212
1,-6.5,45,0.5,1964,-16.4,0.0,0.0,0.0,False,False,True,True,True,230.61596133590552
2,-6.4,40,0.9,2000,-17.8,0.0,0.0,0.0,False,False,True,True,True,98.25189330565507
3,-6.5,42,0.7,1996,-17.3,0.0,0.0,0.0,False,False,True,True,True,229.2826214865673
4,-6.4,46,0.8,1993,-16.1,0.0,0.0,0.0,False,False,True,True,True,0.0
5,-6.3,51,0.8,2000,-14.8,0.0,0.0,0.0,False,False,True,True,True,0.0
6,-6.4,59,0.6,887,-13.1,0.0,0.0,0.0,False,False,True,True,True,63.71562819009658
7,-6.5,68,0.6,571,-11.4,0.0,0.0,0.0,False,False,True,True,True,144.30636304883058
8,-6.5,72,0.8,670,-10.7,0.0,0.0,0.2,False,False,True,True,True,229.91936452694029
9,-6.3,76,0.6,330,-9.8,0.05,0.2,0.4,False,False,True,True,True,57.603121869623564
10,-5.5,72,0.7,1354,-9.7,0.29,0.0,0.6,False,False,True,True,True,210.36196090930184
11,-4.8,70,1.0,1244,-9.4,0.21,0.0,0.6,False,False,True,True,True,129.27432020282964
12,-3.7,66,1.1,1140,-9.1,0.45,0.2,0.4,False,False,True,True,True,157.298374301327
13,-2.5,62,1.4,1087,-8.7,0.66,0.0,0.0,False,False,True,True,True,297.49376330322457
14,-1.8,62,0.7,936,-8.1,0.55,0.0,0.0,False,False,True,True,True,278.11199070875176
15,-1.5,62,0.9,957,-7.8,0.28,0.0,0.0,False,False,True,True,True,98.48465758717987
16,-1.2,63,0.9,876,-7.3,0.19,0.0,0.0,False,False,True,True,True,391.8547179881968
17,-1.4,68,1.0,761,-6.5,0.11,0.0,0.0,False,False,True,True,True,410.5233143010837
18,-2.6,73,1.0,684,-6.7,0.01,0.0,0.0,False,False,True,True,True,162.47704624213762
19,-3.3,76,0.8,633,-6.9,0.0,0.0,0.0,False,False,True,True,True,205.2938415184044
20,-3.9,78,1.1,596,-7.1,0.0,0.0,0.0,False,False,True,True,True,205.79723287086492
21,-4.1,79,0.7,522,-7.2,0.0,0.0,0.0,False,False,True,True,True,181.22008782936982
22,-4.3,81,0.4,435,-7.0,0.0,0.0,0.0,False,False,True,True,True,114.75818539287968
23,-4.4,81,0.7,420,-7.1,0.0,0.0,0.0,False,False,True,True,True,66.02069426082099
0,-4.4,81,0.7,414,-7.1,0.0,0.0,0.0,False,False,True,True,True,146.52765333801344
1,-3.7,79,0.9,438,-6.8,0.0,0.0,0.0,False,False,True,True,True,263.4610871649876
2,-3.5,78,1.0,444,-6.7,0.0,0.0,0.0,False,False,True,True,True,163.59310847640825
3,-3.6,78,1.6,471,-6.8,0.0,0.0,0.0,False,False,True,True,True,43.14320414449014
4,-4.0,79,1.2,453,-7.1,0.0,0.0,0.0,False,False,True,True,True,122.66155713387
5,-4.2,79,1.2,442,-7.3,0.0,0.0,0.0,False,False,True,True,True,0.0
6,-4.3,79,1.1,433,-7.4,0.0,0.0,0.0,False,False,True,True,True,160.142645164851
7,-4.4,80,1.4,411,-7.3,0.0,0.0,0.0,False,False,True,True,True,0.0
8,-3.8,79,0.8,412,-6.9,0.0,0.0,0.0,False,False,True,True,True,45.933976588494346
9,-3.4,77,1.6,432,-6.8,0.12,0.0,0.0,False,False,True,True,True,9.672362989345416
10,-2.1,72,1.7,489,-6.4,0.34,0.0,0.0,False,False,True,True,True,8.740058994671756
11,-0.5,64,0.7,537,-6.4,0.49,0.0,0.0,False,False,True,True,True,286.3095507514491
12,1.2,58,0.8,550,-6.1,0.74,0.0,0.0,False,False,True,True,True,180.75008642428614
13,3.0,52,1.4,568,-5.9,0.9,0.0,0.0,False,False,True,True,True,305.52411894171803
14,3.7,53,0.6,592,-5.0,0.74,0.0,0.0,False,False,True,True,True,299.4604518157102
15,4.6,50,0.9,824,-4.9,0.62,0.0,0.0,False,False,True,True,True,399.1535188350701
16,5.3,49,1.8,982,-4.5,0.43,0.0,0.0,False,False,True,True,True,373.43248878012037
17,4.5,51,1.1,1244,-4.7,0.17,0.0,0.0,False,False,True,True,True,177.8709896403903
18,4.1,53,1.3,1132,-4.6,0.0,0.0,0.0,False,False,True,True,True,346.38843636040116
19,3.9,54,1.1,1102,-4.5,0.0,0.0,0.0,False,False,True,True,True,160.2292381272079
20,3.5,55,1.0,1100,-4.7,0.0,0.0,0.0,False,False,True,True,True,59.40129255536402
21,3.1,58,0.4,936,-4.3,0.0,0.0,0.0,False,False,True,True,True,171.58002079143296
22,2.8,60,0.6,829,-4.2,0.0,0.0,0.0,False,False,True,True,True,341.19793969659486
23,2.7,60,0.6,794,-4.3,0.0,0.0,0.0,False,False,True,True,True,226.2586306020041
0,3.0,60,0.5,842,-4.0,0.0,0.0,0.0,False,False,True,True,True,137.2680384277587
1,3.0,62,0.9,835,-3.5,0.0,0.0,0.0,False,False,True,True,True,88.20944976893026
2,3.6,65,0.9,959,-2.3,0.0,0.0,0.0,False,False,True,True,True,42.881930964292295
3,4.4,70,1.7,928,-0.6,0.0,0.0,0.0,False,False,True,True,True,258.9245785793897
4,4.9,73,1.8,881,0.4,0.0,0.0,0.0,False,False,True,True,True,74.9521099293776
5,5.0,76,1.9,808,1.1,0.0,0.0,0.0,False,False,True,True,True,96.60636601909616
6,4.9,83,3.0,582,2.2,0.0,0.0,0.0,False,False,True,True,True,181.6795328356226
7,4.4,87,1.0,357,2.4,0.0,0.0,0.0,False,False,True,True,True,232.10276043435172
8,4.1,85,1.1,470,1.7,0.0,0.0,0.0,False,False,True,True,True,418.93777078618706
9,3.9,86,1.7,399,1.7,0.11,0.2,0.0,False,False,True,True,True,284.00322668238175
10,4.2,82,2.2,560,1.3,0.22,0.0,0.0,False,False,True,True,True,205.07260534864852
11,4.7,75,2.3,533,0.6,0.54,0.0,0.0,False,False,True,True,True,250.3987627561343
12,6.2,64,1.9,549,-0.1,0.79,0.0,0.0,False,False,True,True,True,381.397881964714
13,6.1,61,2.3,534,-0.8,0.91,0.0,0.0,False,False,True,True,True,314.0257447207768
14,7.1,52,2.1,646,-2.1,0.76,0.0,0.0,False,False,True,True,True,376.8826491852468
15,7.4,38,1.7,817,-6.0,0.63,0.0,0.0,False,False,True,True,True,341.1907015338092
16,7.5,37,0.9,813,-6.2,0.48,0.0,0.0,False,False,True,True,True,372.6079247943605
17,6.5,40,0.8,804,-6.1,0.23,0.0,0.0,False,False,True,True,True,261.6748427663035
18,5.2,44,1.3,647,-6.0,0.0,0.0,0.0,False,False,True,True,True,643.6543544703696
19,4.4,53,1.2,538,-4.3,0.0,0.0,0.0,False,False,True,True,True,477.52262843325383
20,3.7,58,1.3,474,-3.8,0.0,0.0,0.0,False,False,True,True,True,417.5570990456418
21,3.4,59,0.8,471,-3.8,0.0,0.0,0.0,False,False,True,True,True,53.78839227084791
22,3.0,61,1.6,460,-3.8,0.0,0.0,0.0,False,False,True,True,True,535.0494594411302
23,2.4,63,0.6,443,-3.9,0.0,0.0,0.0,False,False,True,True,True,216.49475649758813
0,1.8,67,1.2,387,-3.6,0.0,0.0,0.0,False,False,True,True,True,319.2162665881714
1,1.2,64,0.7,455,-4.8,0.0,0.0,0.0,False,False,True,True,True,106.3894965475547
2,0.5,72,0.7,385,-3.9,0.0,0.0,0.0,False,False,True,True,True,200.2856425593042
3,0.3,70,0.6,438,-4.5,0.0,0.0,0.0,False,False,True,True,True,0.0
4,0.8,65,0.7,502,-5.0,0.0,0.0,0.0,False,False,True,True,True,0.0
5,1.1,64,0.5,505,-4.9,0.0,0.0,0.0,False,False,True,True,True,243.18180646263093
6,1.2,69,0.6,436,-3.8,0.0,0.0,0.0,False,False,True,True,True,121.55155015478107
7,1.1,69,0.6,418,-3.9,0.0,0.0,0.0,False,False,True,True,True,339.0365478906275
8,1.2,68,0.6,411,-4.0,0.0,0.0,0.0,False,False,True,True,True,734.1787224583778
9,1.9,65,0.8,402,-3.9,0.06,0.0,0.0,False,False,True,True,True,423.95703438197853
10,2.7,60,0.5,392,-4.3,0.18,0.0,0.0,False,False,True,True,True,235.55297193765682
11,3.9,57,0.8,363,-3.8,0.28,0.0,0.0,False,False,True,True,True,291.30983836214216
12,5.2,52,1.2,349,-3.8,0.45,0.0,0.0,False,False,True,True,True,508.5295449605478
13,5.8,47,0.8,382,-4.6,0.53,0.0,0.0,False,False,True,True,True,290.42540327287367
14,6.5,43,0.8,468,-5.2,0.52,0.0,0.0,False,False,True,True,True,295.45625638438867
15,6.3,40,0.3,498,-6.3,0.19,0.0,0.0,False,False,True,True,True,351.6504137340977
16,5.8,50,0.9,547,-3.8,0.11,0.0,0.0,False,False,True,True,True,383.95921409169
17,5.2,58,0.8,462,-2.4,0.08,0.0,0.0,False,False,True,True,True,495.8447311824229
18,4.9,59,1.4,427,-2.4,0.0,0.0,0.0,False,False,True,True,True,653.7969063665996
19,4.6,57,1.0,432,-3.2,0.0,0.0,0.0,False,False,True,True,True,298.41470885130326
20,4.5,58,0.8,383,-3.0,0.0,0.0,0.0,False,False,True,True,True,490.03388030893905
21,4.3,56,0.7,434,-3.7,0.0,0.0,0.0,False,False,True,True,True,231.09151865226454
22,4.0,57,0.3,430,-3.7,0.0,0.0,0.0,False,False,True,True,True,350.2798663090884
23,3.9,60,0.9,379,-3.1,0.0,0.0,0.0,False,False,True,True,True,169.02409801410045
0,3.5,62,0.4,382,-3.1,0.0,0.0,0.0,False,False,True,True,True,197.79463932938094
1,3.3,64,0.4,339,-2.8,0.0,0.0,0.0,False,False,True,True,True,214.80763832003788
2,3.1,65,0.8,310,-2.8,0.0,0.0,0.0,False,False,True,True,True,171.09118853077274
3,3.0,67,0.8,297,-2.5,0.0,0.0,0.0,False,False,True,True,True,115.82067271025679
4,3.0,68,0.5,322,-2.3,0.0,0.0,0.0,False,False,True,True,True,211.1259523307595
5,2.9,66,0.8,325,-2.8,0.0,0.0,0.0,False,False,True,True,True,115.87927140140863
6,2.7,71,1.1,270,-2.0,0.0,0.0,0.0,False,False,True,True,True,91.37793827587066
7,2.5,71,0.9,289,-2.2,0.0,0.0,0.0,False,False,True,True,True,365.27506733387924
8,2.6,70,0.6,296,-2.3,0.0,0.0,0.0,False,False,True,True,True,652.0808179960379
9,3.0,66,0.7,306,-2.7,0.12,0.0,0.0,False,False,True,True,True,218.2294101789653
10,4.3,58,0.5,401,-3.2,0.23,0.0,0.0,False,False,True,True,True,269.79822984205833
11,6.0,51,1.0,436,-3.3,0.55,0.0,0.0,False,False,True,True,True,337.83819648574365
12,8.1,51,1.4,367,-1.4,0.75,0.0,0.0,False,False,True,True,True,281.21084407617934
13,8.0,54,1.8,435,-0.7,0.57,0.0,0.0,False,False,True,True,True,406.09911164063703
14,7.7,54,2.6,313,-1.0,0.58,0.0,0.0,False,False,True,True,True,243.4821789515848
15,8.5,49,1.3,400,-1.6,0.73,0.0,0.0,False,False,True,True,True,290.1494741745224
16,8.3,54,1.2,330,-0.4,0.44,0.0,0.0,False,False,True,True,True,297.25536673998465
17,7.2,57,3.3,342,-0.7,0.19,0.0,0.0,False,False,True,True,True,381.5072669359753
18,5.2,62,2.9,503,-1.5,0.01,0.0,0.0,False,False,True,True,True,394.9358017510509
19,4.2,68,2.4,446,-1.1,0.0,0.0,0.0,False,False,True,True,True,220.67562409665865
20,3.5,72,1.7,361,-1.0,0.0,0.0,0.0,False,False,True,True,True,440.26775921161976
21,3.1,74,1.1,333,-1.0,0.0,0.0,0.0,False,False,True,True,True,238.05681125925304
22,2.8,74,0.5,309,-1.3,0.0,0.0,0.0,False,False,True,True,True,217.08316675969755
23,2.7,74,0.8,291,-1.4,0.0,0.0,0.0,False,False,True,True,True,18.660324450641326
0,2.7,73,1.0,290,-1.6,0.0,0.0,0.0,False,False,True,True,True,153.18069361370712
1,3.2,72,1.9,306,-1.3,0.0,0.0,0.0,False,False,True,True,True,61.991565049084244
2,3.3,73,1.2,288,-1.0,0.0,0.0,0.0,False,False,True,True,True,295.8643430416041
3,3.6,74,1.7,273,-0.6,0.0,0.0,0.0,False,False,True,True,True,192.69941982586766
4,3.3,80,2.1,232,0.1,0.0,0.0,0.0,False,False,True,True,True,0.0
5,2.6,82,2.0,229,-0.1,0.0,0.0,0.0,False,False,True,True,True,285.922308603833
6,2.2,82,2.0,211,-0.5,0.0,0.0,0.0,False,False,True,True,True,201.98543795350042
7,1.5,86,1.1,189,-0.5,0.0,0.0,0.0,False,False,True,True,True,247.57268702920686
8,1.1,86,1.2,197,-0.9,0.0,0.0,0.0,False,False,True,True,True,295.1834464580432
9,1.2,84,2.1,210,-1.2,0.07,0.0,0.0,False,False,True,True,True,526.6478237085489
10,1.4,81,2.1,255,-1.5,0.21,0.0,0.0,False,False,True,True,True,53.55939165460177
11,1.8,75,1.8,301,-2.1,0.35,0.0,0.0,False,False,True,True,True,101.80829621872894
12,2.5,72,2.4,256,-2.0,0.0,0.0,0.0,False,False,True,True,True,365.93330088468207
13,3.5,54,3.2,463,-4.9,0.68,0.0,0.0,False,False,True,True,True,543.0451185999233
14,4.4,42,2.3,719,-7.4,0.72,0.0,0.0,False,False,True,True,True,434.9278693899266
15,4.2,36,2.3,957,-9.5,0.57,0.0,0.0,False,False,True,True,True,323.5579931703232
16,3.6,42,2.4,883,-8.1,0.29,0.0,0.0,False,False,True,True,True,385.54225664515207
17,2.8,46,2.1,858,-7.6,0.14,0.0,0.0,False,False,True,True,True,498.56763115138193
18,2.0,39,2.1,1259,-10.5,0.01,0.0,0.0,False,False,True,True,True,579.4260527911036
19,1.5,41,1.0,1210,-10.3,0.0,0.0,0.0,False,False,True,True,True,392.2051634615347
20,1.1,44,1.2,1171,-9.8,0.0,0.0,0.0,False,False,True,True,True,313.08141722768863
21,0.8,45,1.5,1184,-9.8,0.0,0.0,0.0,False,False,True,True,True,332.9441386510397
22,0.7,45,2.0,1084,-9.9,0.0,0.0,0.0,False,False,True,True,True,245.05421241239327
23,0.6,47,2.3,1046,-9.4,0.0,0.0,0.0,False,False,True,True,True,204.84479292451314
0,0.3,45,1.8,1154,-10.2,0.0,0.0,0.0,False,False,True,True,True,47.20707127781898
1,0.0,43,1.7,1250,-11.1,0.0,0.0,0.0,False,False,True,True,True,197.485678460845
2,-0.3,44,1.7,1295,-11.1,0.0,0.0,0.0,False,False,True,True,True,44.3541858887226
3,-0.6,43,1.7,1316,-11.6,0.0,0.0,0.0,False,False,True,True,True,0.0
4,-0.7,45,1.4,1241,-11.1,0.0,0.0,0.0,False,False,True,True,True,75.4046907932634
5,-1.4,47,1.4,1301,-11.2,0.0,0.0,0.0,False,False,True,True,True,195.67569246691977
6,-1.8,49,1.4,1359,-11.1,0.0,0.0,0.0,False,False,True,True,True,239.84678281815445
7,-2.0,49,1.9,1281,-11.3,0.0,0.0,0.0,False,False,True,True,True,182.05466313702118
8,-2.5,50,1.0,1281,-11.5,0.0,0.0,0.0,False,False,True,True,True,552.253853686298
9,-2.1,42,1.3,1519,-13.3,0.17,0.0,0.0,False,False,True,True,True,478.01925509616194
10,0.0,29,1.3,1592,-15.9,0.52,0.0,0.0,False,False,True,True,True,159.9447178623132
11,2.2,20,0.6,1794,-18.5,0.83,0.0,0.0,False,False,True,True,True,261.26682806224534
12,4.3,28,1.5,1858,-12.6,0.98,0.0,0.0,False,False,True,True,True,394.2173316493214
13,4.7,26,2.6,1370,-13.2,1.11,0.0,0.0,False,False,True,True,True,247.3130418070466
14,4.7,24,3.6,1552,-14.2,1.08,0.0,0.0,False,False,True,True,True,359.19504019388233
15,5.4,25,2.4,1686,-13.1,0.9,0.0,0.0,False,False,True,True,True,251.93354008173065
16,4.9,27,2.8,1648,-12.5,0.65,0.0,0.0,False,False,True,True,True,331.81790887067535
17,4.1,34,3.1,1810,-10.3,0.28,0.0,0.0,False,False,True,True,True,498.93878066260277
18,2.9,45,1.6,1629,-7.8,0.04,0.0,0.0,False,False,True,True,True,547.8784613621451
19,2.0,48,1.8,1519,-7.8,0.0,0.0,0.0,False,False,True,True,True,513.6157635881328
20,1.2,51,0.6,1544,-7.8,0.0,0.0,0.0,False,False,True,True,True,340.1000504130478
21,0.5,52,0.8,1595,-8.2,0.0,0.0,0.0,False,False,True,True,True,384.4531932325622
22,0.0,56,0.8,1544,-7.7,0.0,0.0,0.0,False,False,True,True,True,313.6636074194089
23,-0.5,59,0.9,1487,-7.5,0.0,0.0,0.0,False,False,True,True,True,367.98006844607215
0,-0.6,60,0.6,1433,-7.4,0.0,0.0,0.0,False,False,True,True,True,240.11542306602044
1,-0.9,64,0.4,1273,-6.8,0.0,0.0,0.0,False,False,True,True,True,216.45517700115363
2,-0.9,65,0.6,1369,-6.6,0.0,0.0,0.0,False,False,True,True,True,227.8322369649978
3,-0.9,65,0.2,1359,-6.6,0.0,0.0,0.0,False,False,True,True,True,170.56387794342655
4,-0.7,65,0.6,1226,-6.4,0.0,0.0,0.0,False,False,True,True,True,93.7271932450459
5,-0.3,62,0.6,862,-6.7,0.0,0.0,0.0,False,False,True,True,True,59.92723070566345
6,-0.1,60,0.4,1080,-6.9,0.0,0.0,0.0,False,False,True,True,True,0.0
7,0.2,60,0.3,1145,-6.6,0.0,0.0,0.0,False,False,True,True,True,36.86458802264538
8,0.3,63,0.4,1140,-5.9,0.0,0.0,0.0,False,False,True,True,True,55.298472717728515
9,0.9,63,0.9,1090,-5.3,0.07,0.0,0.0,False,False,True,True,True,403.27088534564996
10,2.1,60,1.2,1005,-4.8,0.3,0.0,0.0,False,False,True,True,True,138.65670444380697
11,3.7,59,1.8,978,-3.5,0.51,0.0,0.0,False,False,True,True,True,217.96168530574494
12,5.3,55,2.6,904,-3.0,0.85,0.0,0.0,False,False,True,True,True,255.49436993536202
13,6.3,55,3.0,792,-2.0,0.85,0.0,0.0,False,False,True,True,True,442.583593542089
14,5.9,61,3.2,623,-1.0,0.52,0.0,0.0,False,False,True,True,True,305.46373065867186
15,6.3,55,3.0,355,-2.0,0.68,0.0,0.0,False,False,True,True,True,526.7185715899358
16,6.6,42,3.0,355,-5.4,0.48,0.0,0.0,False,False,True,True,True,286.8400379224902
17,5.7,53,1.8,276,-3.1,0.22,0.0,0.0,False,False,True,True,True,403.99257922225644
18,4.6,55,3.2,232,-3.6,0.03,0.0,0.0,False,False,True,True,True,202.18048989460613
19,3.5,66,1.7,187,-2.2,0.0,0.0,0.0,False,False,True,True,True,430.5423633005234
20,2.9,66,1.2,173,-2.8,0.0,0.0,0.0,False,False,True,True,True,104.10030405523025
21,2.1,48,2.8,346,-7.7,0.0,0.0,0.0,False,False,True,True,True,249.9750360324397
22,1.5,48,2.4,422,-8.3,0.0,0.0,0.0,False,False,True,True,True,293.3176724969293
23,0.8,53,1.7,382,-7.7,0.0,0.0,0.0,False,False,True,True,True,204.0349055013484
0,-0.3,60,1.9,340,-7.1,0.0,0.0,0.0,False,False,True,True,True,178.07348938308257
1,-0.8,58,0.4,400,-8.0,0.0,0.0,0.0,False,False,True,True,True,164.43989661177105
2,-1.5,63,1.0,380,-7.6,0.0,0.0,0.0,False,False,True,True,True,111.23874327266799
3,-2.0,60,0.5,474,-8.7,0.0,0.0,0.0,False,False,True,True,True,92.77761217955432
4,-2.3,47,0.7,984,-12.1,0.0,0.0,0.0,False,False,True,True,True,166.25493843091425
5,-2.6,49,1.1,1065,-11.8,0.0,0.0,0.0,False,False,True,True,True,245.86726076085677
6,-3.1,54,1.4,1037,-11.1,0.0,0.0,0.0,False,False,True,True,True,0.0
7,-3.2,54,1.2,1113,-11.2,0.0,0.0,0.0,False,False,True,True,True,0.0
8,-3.6,53,0.5,1227,-11.8,0.0,0.0,0.0,False,False,True,True,True,106.45874535499145
9,-3.2,46,0.8,1091,-13.2,0.15,0.0,0.0,False,False,True,True,True,401.5858985435367
10,-1.3,37,0.8,1070,-14.1,0.47,0.0,0.0,False,False,True,True,True,111.24479081596732
11,1.9,25,1.0,1493,-16.1,0.78,0.0,0.0,False,False,True,True,True,374.5839283260324
12,3.9,30,1.6,1085,-12.1,0.91,0.0,0.0,False,False,True,True,True,433.31691650549874
13,4.9,22,2.0,1446,-15.0,1.0,0.0,0.0,False,False,True,True,True,289.4405478892208
14,5.4,18,1.2,1923,-17.0,0.96,0.0,0.0,False,False,True,True,True,395.04889678914464
15,5.4,20,2.2,1890,-15.8,0.8,0.0,0.0,False,False,True,True,True,546.5467547589495
16,4.7,17,2.1,2000,-18.3,0.55,0.0,0.0,False,False,True,True,True,359.3195350670072
17,3.8,20,1.3,2000,-17.1,0.24,0.0,0.0,False,False,True,True,True,363.30367748788086
18,2.5,24,2.0,2000,-16.0,0.02,0.0,0.0,False,False,True,True,True,238.72259252063384
19,1.3,25,1.3,2000,-16.6,0.0,0.0,0.0,False,False,True,True,True,124.82267174976636
20,0.3,27,0.4,2000,-16.5,0.0,0.0,0.0,False,False,True,True,True,195.18264413587366
21,-0.1,29,0.5,2000,-16.0,0.0,0.0,0.0,False,False,True,True,True,118.58424409114266
22,-0.3,32,0.7,2000,-15.0,0.0,0.0,0.0,False,False,True,True,True,210.2975626078456
23,-0.4,32,0.6,2000,-15.1,0.0,0.0,0.0,False,False,True,True,True,95.5053823610291
0,-0.2,30,0.4,2000,-15.7,0.0,0.0,0.0,False,False,True,True,True,193.6186981647204
1,-0.2,32,0.7,2000,-14.9,0.0,0.0,0.0,False,False,True,True,True,0.0
2,-0.2,33,1.4,2000,-14.5,0.0,0.0,0.0,False,False,True,True,True,105.01253678549327
3,-0.3,31,0.3,2000,-15.4,0.0,0.0,0.0,False,False,True,True,True,133.64361042875814
4,0.0,32,0.4,2000,-14.7,0.0,0.0,0.0,False,False,True,True,True,0.0
5,0.0,32,0.7,2000,-14.7,0.0,0.0,0.0,False,False,True,True,True,96.18983105143516
6,0.0,33,0.4,2000,-14.3,0.0,0.0,0.0,False,False,True,True,True,283.77650870508415
7,-0.4,34,1.0,1989,-14.3,0.0,0.0,0.0,False,False,True,True,True,198.9676909106031
8,-0.7,32,0.5,1991,-15.3,0.0,0.0,0.0,False,False,True,True,True,844.8207431181281
9,0.1,33,0.8,1901,-14.3,0.06,0.0,0.0,False,False,True,True,True,405.5399299963541
10,1.1,31,0.7,1898,-14.1,0.25,0.0,0.0,False,False,True,True,True,152.79037074645515
11,2.4,27,0.9,1796,-14.7,0.47,0.0,0.0,False,False,True,True,True,271.6043629198942
12,3.9,28,0.9,1383,-12.9,0.6,0.0,0.0,False,False,True,True,True,377.01791671207485
13,3.9,33,0.6,1249,-10.9,0.19,0.0,0.0,False,False,True,True,True,288.35349274933003
14,3.3,73,0.4,744,-1.0,0.11,0.0,0.0,False,False,True,True,True,301.12443762858544
15,3.6,69,1.8,655,-1.5,0.17,0.0,0.0,False,False,True,True,True,0.0
16,2.0,87,1.9,140,0.0,0.03,0.0,0.0,False,False,True,True,True,34.38559539562458
17,1.3,93,1.2,81,0.2,0.03,0.0,0.2,False,False,True,True,True,0.0
18,1.1,96,3.0,187,0.5,0.0,3.3,1.0,False,False,True,True,True,159.23892081252225
19,-0.1,88,3.2,582,-1.8,0.0,0.0,1.0,False,False,True,True,True,79.54727902776257
20,-0.8,85,2.9,836,-3.0,0.0,0.0,1.0,False,False,True,True,True,109.83775743748448
21,-1.8,85,2.9,590,-3.9,0.0,0.0,1.0,False,False,True,True,True,306.5915451850688
22,-3.2,81,3.9,492,-6.0,0.0,0.0,1.0,False,False,True,True,True,275.5838396452222
23,-4.2,79,2.9,554,-7.3,0.0,0.0,1.0,False,False,True,True,True,197.933881823283
0,-5.3,77,3.8,894,-8.7,0.0,0.0,1.0,False,False,True,True,True,0.0
1,-6.0,76,3.1,1178,-9.5,0.0,0.0,1.0,False,False,True,True,True,89.38760267633427
2,-7.5,65,3.9,2000,-12.9,0.0,0.0,1.0,False,False,True,True,True,192.366741691026
3,-8.6,68,3.3,2000,-13.4,0.0,0.0,1.0,False,False,True,True,True,68.71105756503334
4,-9.5,49,4.3,2000,-18.2,0.0,0.0,1.0,False,False,True,True,True,269.3942520211429
5,-10.5,46,3.0,2000,-19.9,0.0,0.0,1.0,False,False,True,True,True,82.05335156390441
6,-11.5,47,3.2,2000,-20.5,0.0,0.0,1.0,False,False,True,True,True,102.5806790726436
7,-12.5,41,4.5,2000,-23.0,0.0,0.0,1.0,False,False,True,True,True,181.093099502933
8,-13.0,41,4.0,2000,-23.5,0.0,0.0,1.0,False,False,True,True,True,435.9200318136264
9,-13.3,36,3.5,2000,-25.2,0.19,0.0,1.0,False,False,True,True,True,213.2486012441905
10,-12.1,34,3.5,1968,-24.8,0.62,0.0,1.0,False,False,True,True,True,200.5092455022462
11,-11.7,27,4.0,1935,-26.9,0.94,0.0,1.0,False,False,True,True,True,276.56058575691213
12,-11.3,27,3.7,1955,-26.6,1.18,0.0,1.0,False,False,True,True,True,103.95581824539906
13,-11.0,27,4.0,1959,-26.3,1.26,0.0,1.0,False,False,True,True,True,60.203717397635444
14,-10.4,30,4.3,2000,-24.6,1.22,0.0,1.0,False,False,True,True,True,0.0
15,-9.7,32,3.6,2000,-23.3,1.04,0.0,1.0,False,False,True,True,True,230.14796792381122
16,-10.1,34,4.3,2000,-23.0,0.74,0.0,1.0,False,False,True,True,True,74.24969995447587
17,-10.6,38,3.5,2000,-22.2,0.38,0.0,0.9,False,False,True,True,True,30.70865288391053
18,-11.5,43,2.4,2000,-21.6,0.05,0.0,0.9,False,False,True,True,True,388.5948323910165
19,-12.0,47,3.2,2000,-21.0,0.0,0.0,0.9,False,False,True,True,True,489.1967563728855
20,-12.5,52,3.0,2000,-20.3,0.0,0.0,0.9,False,False,True,True,True,177.412641614485
21,-13.2,49,4.1,2000,-21.6,0.0,0.0,0.9,False,False,True,True,True,226.12366393660042
22,-13.9,45,4.0,2000,-23.2,0.0,0.0,0.9,False,False,True,True,True,124.91695935748557
23,-14.3,38,4.0,2000,-25.5,0.0,0.0,0.9,False,False,True,True,True,96.43246361591557
0,-14.6,34,3.9,2000,-27.0,0.0,0.0,0.9,False,False,True,True,True,178.92030062786625
1,-15.0,31,2.5,2000,-28.3,0.0,0.0,0.9,False,False,True,True,True,60.91604810737472
