employment_id,workclass,education,marital-status,occupation,relationship,education-num,hours-per-week
11043, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
11044, Private, Assoc-voc, Married-spouse-absent, Adm-clerical, Unmarried,11,40
11045, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,60
11046, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,40
11047, ?, HS-grad, Never-married, ?, Own-child,9,60
11048, Private, Some-college, Divorced, Tech-support, Own-child,10,72
11049, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried,9,40
11050, Private, Bachelors, Married-civ-spouse, Craft-repair, Other-relative,13,40
11051, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,8
11052, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband,11,40
11053, Private, HS-grad, Divorced, Farming-fishing, Not-in-family,9,40
11054, Private, Bachelors, Never-married, Craft-repair, Not-in-family,13,40
11055, Private, Some-college, Never-married, Transport-moving, Own-child,10,40
11056, Private, 11th, Never-married, Craft-repair, Own-child,7,20
11057, ?, Assoc-voc, Married-spouse-absent, ?, Unmarried,11,40
11058, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,40
11059, Private, HS-grad, Never-married, Other-service, Not-in-family,9,35
11060, ?, Bachelors, Married-civ-spouse, ?, Husband,13,3
11061, Local-gov, Masters, Widowed, Prof-specialty, Unmarried,14,35
11062, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Not-in-family,9,55
11063, Private, 11th, Separated, Other-service, Not-in-family,7,21
11064, Private, Some-college, Never-married, Farming-fishing, Own-child,10,20
11065, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,60
11066, Private, 9th, Married-civ-spouse, Craft-repair, Husband,5,40
11067, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband,10,38
11068, Local-gov, HS-grad, Divorced, Other-service, Unmarried,9,40
11069, Private, HS-grad, Never-married, Prof-specialty, Other-relative,9,40
11070, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,48
11071, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife,10,40
11072, Private, 10th, Married-civ-spouse, Transport-moving, Husband,6,50
11073, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Not-in-family,9,40
11074, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family,13,40
11075, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
11076, Local-gov, 10th, Married-civ-spouse, Craft-repair, Husband,6,40
11077, Private, 11th, Divorced, Other-service, Unmarried,7,15
11078, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,40
11079, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,65
11080, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,40
11081, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,50
11082, Private, Some-college, Married-civ-spouse, Transport-moving, Husband,10,45
11083, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,50
11084, Local-gov, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband,12,40
11085, Private, 10th, Never-married, Other-service, Not-in-family,6,20
11086, ?, Some-college, Divorced, ?, Not-in-family,10,30
11087, Private, Bachelors, Never-married, Tech-support, Not-in-family,13,40
11088, ?, 9th, Married-civ-spouse, ?, Husband,5,20
11089, Self-emp-not-inc, Assoc-voc, Divorced, Sales, Not-in-family,11,60
11090, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband,13,40
11091, Private, Masters, Divorced, Exec-managerial, Unmarried,14,40
11092, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband,10,44
11093, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband,13,40
11094, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband,11,50
11095, Private, Some-college, Divorced, Exec-managerial, Not-in-family,10,60
11096, Private, 12th, Divorced, Transport-moving, Not-in-family,8,40
11097, Private, Bachelors, Never-married, Prof-specialty, Own-child,13,50
11098, Private, 11th, Never-married, Handlers-cleaners, Own-child,7,25
11099, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband,9,40
11100, ?, HS-grad, Married-civ-spouse, ?, Husband,9,40
11101, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
11102, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband,9,50
11103, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,45
11104, Private, Masters, Married-civ-spouse, Exec-managerial, Husband,14,50
11105, Private, Bachelors, Never-married, Prof-specialty, Not-in-family,13,40
11106, Private, 7th-8th, Never-married, Machine-op-inspct, Own-child,4,40
11107, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband,9,40
11108, Private, Bachelors, Married-civ-spouse, Sales, Husband,13,45
11109, Private, 11th, Never-married, Tech-support, Other-relative,7,40
11110, Private, 11th, Never-married, Other-service, Own-child,7,20
11111, Private, Some-college, Divorced, Other-service, Not-in-family,10,50
11112, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,40
11113, Private, 11th, Never-married, Craft-repair, Own-child,7,40
11114, Private, HS-grad, Divorced, Sales, Not-in-family,9,40
11115, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband,10,50
11116, Private, HS-grad, Separated, Craft-repair, Unmarried,9,40
11117, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband,14,60
11118, Private, Some-college, Never-married, Sales, Unmarried,10,40
11119, Private, 5th-6th, Never-married, Other-service, Not-in-family,3,35
11120, Private, Bachelors, Separated, Other-service, Not-in-family,13,70
11121, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family,9,40
11122, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband,10,48
11123, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband,4,50
11124, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family,13,60
11125, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,50
11126, Private, HS-grad, Divorced, Exec-managerial, Unmarried,9,45
11127, Private, HS-grad, Never-married, Craft-repair, Own-child,9,42
11128, Local-gov, Bachelors, Divorced, Prof-specialty, Unmarried,13,60
11129, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband,14,50
11130, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband,6,40
11131, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
11132, Private, Assoc-voc, Never-married, Other-service, Not-in-family,11,30
11133, State-gov, HS-grad, Separated, Craft-repair, Not-in-family,9,44
11134, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,60
11135, Private, Preschool, Married-civ-spouse, Machine-op-inspct, Wife,1,40
11136, Local-gov, Masters, Divorced, Prof-specialty, Unmarried,14,80
11137, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife,9,50
11138, Private, HS-grad, Never-married, Other-service, Not-in-family,9,38
11139, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,55
11140, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband,9,40
11141, Private, 11th, Never-married, Craft-repair, Own-child,7,30
11142, Private, HS-grad, Separated, Craft-repair, Unmarried,9,40
11143, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Own-child,9,40
11144, Private, Some-college, Widowed, Priv-house-serv, Unmarried,10,10
11145, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,40
11146, Private, 10th, Never-married, Other-service, Own-child,6,40
11147, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband,11,40
11148, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife,9,40
11149, Private, Some-college, Never-married, Farming-fishing, Own-child,10,10
11150, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
11151, Private, Some-college, Separated, Other-service, Other-relative,10,40
11152, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,40
11153, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband,12,45
11154, Private, Masters, Married-civ-spouse, Prof-specialty, Husband,14,55
11156, Private, 11th, Married-civ-spouse, Adm-clerical, Husband,7,40
11157, Private, Bachelors, Never-married, Prof-specialty, Not-in-family,13,30
11158, Private, HS-grad, Married-civ-spouse, Tech-support, Husband,9,80
11159, ?, 12th, Never-married, ?, Own-child,8,24
11160, ?, Some-college, Married-civ-spouse, ?, Wife,10,50
11161, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,40
11162, Private, HS-grad, Never-married, Sales, Own-child,9,30
11163, Private, HS-grad, Married-civ-spouse, Other-service, Own-child,9,25
11164, Private, HS-grad, Never-married, Craft-repair, Own-child,9,40
11165, ?, 10th, Never-married, ?, Own-child,6,40
11166, Private, Some-college, Never-married, Sales, Not-in-family,10,50
11167, Private, Bachelors, Widowed, Prof-specialty, Not-in-family,13,50
11168, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child,11,35
11169, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband,12,50
11170, Private, Bachelors, Divorced, Prof-specialty, Unmarried,13,45
11171, Private, 11th, Married-civ-spouse, Adm-clerical, Husband,7,40
11172, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,40
11173, Private, Some-college, Never-married, Craft-repair, Not-in-family,10,40
11174, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,70
11175, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family,9,55
11176, Private, Some-college, Never-married, Other-service, Own-child,10,30
11177, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
11178, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband,11,42
11179, Private, HS-grad, Married-spouse-absent, Other-service, Unmarried,9,60
11180, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child,9,40
11181, Private, HS-grad, Separated, Priv-house-serv, Not-in-family,9,50
11182, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband,9,25
11183, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife,10,40
11184, Private, Some-college, Married-civ-spouse, Sales, Husband,10,60
11185, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife,13,40
11186, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,50
11187, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife,9,40
11188, Private, Some-college, Divorced, Adm-clerical, Unmarried,10,40
11189, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative,9,40
11190, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,40
11191, Private, Some-college, Never-married, Adm-clerical, Own-child,10,25
11192, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband,14,45
11193, ?, HS-grad, Married-civ-spouse, ?, Husband,9,30
11194, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,45
11195, Private, 11th, Never-married, Sales, Own-child,7,40
11196, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband,9,32
11197, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband,7,40
11198, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband,6,40
11199, ?, HS-grad, Married-civ-spouse, ?, Wife,9,20
11200, State-gov, Assoc-acdm, Never-married, Exec-managerial, Not-in-family,12,60
11201, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband,9,50
11202, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband,9,72
11203, Private, HS-grad, Never-married, Adm-clerical, Not-in-family,9,40
11204, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Wife,14,50
11205, Private, Masters, Married-civ-spouse, Tech-support, Husband,14,40
11206, Private, HS-grad, Divorced, Adm-clerical, Unmarried,9,24
11207, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family,10,40
11208, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband,10,40
11209, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband,12,45
11210, Private, HS-grad, Married-civ-spouse, Other-service, Husband,9,40
11211, Self-emp-not-inc, Doctorate, Separated, Prof-specialty, Unmarried,16,10
11212, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family,9,50
11213, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family,13,40
11214, Private, HS-grad, Widowed, Adm-clerical, Not-in-family,9,20
11215, Private, HS-grad, Never-married, Adm-clerical, Not-in-family,9,40
11216, Private, HS-grad, Never-married, Tech-support, Not-in-family,9,35
11217, Private, Masters, Married-civ-spouse, Prof-specialty, Husband,14,20
11218, ?, Assoc-acdm, Never-married, ?, Unmarried,12,20
11219, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband,10,40
11220, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband,10,40
11221, Private, HS-grad, Married-civ-spouse, Other-service, Husband,9,15
11222, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
11223, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
11224, Private, Some-college, Married-civ-spouse, Transport-moving, Husband,10,50
11225, Private, HS-grad, Never-married, Sales, Not-in-family,9,60
11226, Private, Bachelors, Never-married, Prof-specialty, Not-in-family,13,70
11227, Local-gov, Some-college, Never-married, Protective-serv, Not-in-family,10,40
11228, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family,9,70
11229, ?, Some-college, Separated, ?, Not-in-family,10,60
11230, Private, Bachelors, Never-married, Prof-specialty, Not-in-family,13,50
11231, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband,9,10
11232, Private, Some-college, Never-married, Sales, Own-child,10,45
11233, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband,9,44
11234, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband,13,50
11235, ?, 11th, Never-married, ?, Own-child,7,40
11236, Private, HS-grad, Divorced, Craft-repair, Unmarried,9,48
11237, Private, HS-grad, Never-married, Adm-clerical, Not-in-family,9,50
11238, Private, 11th, Never-married, Handlers-cleaners, Own-child,7,49
11239, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband,10,35
11240, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family,9,40
11241, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband,11,50
11242, Private, HS-grad, Never-married, Craft-repair, Own-child,9,40
11243, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband,10,40
11244, Private, 11th, Never-married, Machine-op-inspct, Not-in-family,7,40
11245, Private, HS-grad, Divorced, Other-service, Own-child,9,40
11246, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband,13,48
11247, Federal-gov, Some-college, Married-civ-spouse, Tech-support, Husband,10,40
11248, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband,9,40
11249, Private, Bachelors, Married-civ-spouse, Tech-support, Husband,13,40
11250, Private, HS-grad, Married-civ-spouse, Sales, Husband,9,44
11251, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife,10,35
11252, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband,4,40
11253, Private, Some-college, Never-married, Handlers-cleaners, Other-relative,10,44
11254, Private, Prof-school, Never-married, Prof-specialty, Not-in-family,15,40
11255, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband,11,40
11256, Private, Some-college, Married-civ-spouse, Craft-repair, Husband,10,40
11257, Private, Some-college, Never-married, Other-service, Own-child,10,40
11258, Private, Masters, Divorced, Prof-specialty, Unmarried,14,48
11259, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife,9,20
11260, Private, Assoc-acdm, Divorced, Sales, Unmarried,12,40
11261, Private, Masters, Married-civ-spouse, Prof-specialty, Husband,14,40
11262, ?, 7th-8th, Married-civ-spouse, ?, Husband,4,40
11263, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Unmarried,10,50
11264, Private, HS-grad, Never-married, Sales, Own-child,9,20
11265, Private, Some-college, Married-civ-spouse, Protective-serv, Husband,10,50
11266, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband,9,40
11267, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband,9,40
11268, Private, HS-grad, Never-married, Exec-managerial, Not-in-family,9,40
11269, Private, Some-college, Divorced, Adm-clerical, Unmarried,10,40
11270, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband,9,40
11271, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family,12,30
11272, Private, Some-college, Divorced, Farming-fishing, Not-in-family,10,40
