context_id,Date,Seasons,Holiday,Functioning Day
2049,24/02/2018,Winter,No Holiday,Yes
2050,24/02/2018,Winter,No Holiday,Yes
2051,24/02/2018,Winter,No Holiday,Yes
2052,24/02/2018,Winter,No Holiday,Yes
2053,24/02/2018,Winter,No Holiday,Yes
2054,24/02/2018,Winter,No Holiday,Yes
2055,24/02/2018,Winter,No Holiday,Yes
2056,24/02/2018,Winter,No Holiday,Yes
2057,24/02/2018,Winter,No Holiday,Yes
2058,24/02/2018,Winter,No Holiday,Yes
2059,24/02/2018,Winter,No Holiday,Yes
2060,24/02/2018,Winter,No Holiday,Yes
2061,24/02/2018,Winter,No Holiday,Yes
2062,24/02/2018,Winter,No Holiday,Yes
2063,24/02/2018,Winter,No Holiday,Yes
2064,24/02/2018,Winter,No Holiday,Yes
2065,25/02/2018,Winter,No Holiday,Yes
2066,25/02/2018,Winter,No Holiday,Yes
2067,25/02/2018,Winter,No Holiday,Yes
2068,25/02/2018,Winter,No Holiday,Yes
2069,25/02/2018,Winter,No Holiday,Yes
2070,25/02/2018,Winter,No Holiday,Yes
2071,25/02/2018,Winter,No Holiday,Yes
2072,25/02/2018,Winter,No Holiday,Yes
2073,25/02/2018,Winter,No Holiday,Yes
2074,25/02/2018,Winter,No Holiday,Yes
2075,25/02/2018,Winter,No Holiday,Yes
2076,25/02/2018,Winter,No Holiday,Yes
2077,25/02/2018,Winter,No Holiday,Yes
2078,25/02/2018,Winter,No Holiday,Yes
2079,25/02/2018,Winter,No Holiday,Yes
2080,25/02/2018,Winter,No Holiday,Yes
2081,25/02/2018,Winter,No Holiday,Yes
2082,25/02/2018,Winter,No Holiday,Yes
2083,25/02/2018,Winter,No Holiday,Yes
2084,25/02/2018,Winter,No Holiday,Yes
2085,25/02/2018,Winter,No Holiday,Yes
2086,25/02/2018,Winter,No Holiday,Yes
2087,25/02/2018,Winter,No Holiday,Yes
2088,25/02/2018,Winter,No Holiday,Yes
2089,26/02/2018,Winter,No Holiday,Yes
2090,26/02/2018,Winter,No Holiday,Yes
2091,26/02/2018,Winter,No Holiday,Yes
2092,26/02/2018,Winter,No Holiday,Yes
2093,26/02/2018,Winter,No Holiday,Yes
2094,26/02/2018,Winter,No Holiday,Yes
2095,26/02/2018,Winter,No Holiday,Yes
2096,26/02/2018,Winter,No Holiday,Yes
2097,26/02/2018,Winter,No Holiday,Yes
2098,26/02/2018,Winter,No Holiday,Yes
2099,26/02/2018,Winter,No Holiday,Yes
2100,26/02/2018,Winter,No Holiday,Yes
2101,26/02/2018,Winter,No Holiday,Yes
2102,26/02/2018,Winter,No Holiday,Yes
2103,26/02/2018,Winter,No Holiday,Yes
2104,26/02/2018,Winter,No Holiday,Yes
2105,26/02/2018,Winter,No Holiday,Yes
2106,26/02/2018,Winter,No Holiday,Yes
2107,26/02/2018,Winter,No Holiday,Yes
2108,26/02/2018,Winter,No Holiday,Yes
2109,26/02/2018,Winter,No Holiday,Yes
2110,26/02/2018,Winter,No Holiday,Yes
2111,26/02/2018,Winter,No Holiday,Yes
2112,26/02/2018,Winter,No Holiday,Yes
2113,27/02/2018,Winter,No Holiday,Yes
2114,27/02/2018,Winter,No Holiday,Yes
2115,27/02/2018,Winter,No Holiday,Yes
2116,27/02/2018,Winter,No Holiday,Yes
2117,27/02/2018,Winter,No Holiday,Yes
2118,27/02/2018,Winter,No Holiday,Yes
2119,27/02/2018,Winter,No Holiday,Yes
2120,27/02/2018,Winter,No Holiday,Yes
2121,27/02/2018,Winter,No Holiday,Yes
2122,27/02/2018,Winter,No Holiday,Yes
2123,27/02/2018,Winter,No Holiday,Yes
2124,27/02/2018,Winter,No Holiday,Yes
2125,27/02/2018,Winter,No Holiday,Yes
2126,27/02/2018,Winter,No Holiday,Yes
2127,27/02/2018,Winter,No Holiday,Yes
2128,27/02/2018,Winter,No Holiday,Yes
2129,27/02/2018,Winter,No Holiday,Yes
2130,27/02/2018,Winter,No Holiday,Yes
2131,27/02/2018,Winter,No Holiday,Yes
2132,27/02/2018,Winter,No Holiday,Yes
2133,27/02/2018,Winter,No Holiday,Yes
2134,27/02/2018,Winter,No Holiday,Yes
2135,27/02/2018,Winter,No Holiday,Yes
2136,27/02/2018,Winter,No Holiday,Yes
2137,28/02/2018,Winter,No Holiday,Yes
2138,28/02/2018,Winter,No Holiday,Yes
2139,28/02/2018,Winter,No Holiday,Yes
2140,28/02/2018,Winter,No Holiday,Yes
2141,28/02/2018,Winter,No Holiday,Yes
2142,28/02/2018,Winter,No Holiday,Yes
2143,28/02/2018,Winter,No Holiday,Yes
2144,28/02/2018,Winter,No Holiday,Yes
2145,28/02/2018,Winter,No Holiday,Yes
2146,28/02/2018,Winter,No Holiday,Yes
2147,28/02/2018,Winter,No Holiday,Yes
2148,28/02/2018,Winter,No Holiday,Yes
2149,28/02/2018,Winter,No Holiday,Yes
2150,28/02/2018,Winter,No Holiday,Yes
2151,28/02/2018,Winter,No Holiday,Yes
2152,28/02/2018,Winter,No Holiday,Yes
2153,28/02/2018,Winter,No Holiday,Yes
2154,28/02/2018,Winter,No Holiday,Yes
2155,28/02/2018,Winter,No Holiday,Yes
2156,28/02/2018,Winter,No Holiday,Yes
2157,28/02/2018,Winter,No Holiday,Yes
2158,28/02/2018,Winter,No Holiday,Yes
2159,28/02/2018,Winter,No Holiday,Yes
2160,28/02/2018,Winter,No Holiday,Yes
2161,01/03/2018,Spring,Holiday,Yes
2162,01/03/2018,Spring,Holiday,Yes
2163,01/03/2018,Spring,Holiday,Yes
2164,01/03/2018,Spring,Holiday,Yes
2165,01/03/2018,Spring,Holiday,Yes
2166,01/03/2018,Spring,Holiday,Yes
2167,01/03/2018,Spring,Holiday,Yes
2168,01/03/2018,Spring,Holiday,Yes
2169,01/03/2018,Spring,Holiday,Yes
2170,01/03/2018,Spring,Holiday,Yes
2171,01/03/2018,Spring,Holiday,Yes
2172,01/03/2018,Spring,Holiday,Yes
2173,01/03/2018,Spring,Holiday,Yes
2174,01/03/2018,Spring,Holiday,Yes
2175,01/03/2018,Spring,Holiday,Yes
2176,01/03/2018,Spring,Holiday,Yes
2177,01/03/2018,Spring,Holiday,Yes
2178,01/03/2018,Spring,Holiday,Yes
2179,01/03/2018,Spring,Holiday,Yes
2180,01/03/2018,Spring,Holiday,Yes
2181,01/03/2018,Spring,Holiday,Yes
2182,01/03/2018,Spring,Holiday,Yes
2183,01/03/2018,Spring,Holiday,Yes
2184,01/03/2018,Spring,Holiday,Yes
2185,02/03/2018,Spring,No Holiday,Yes
2186,02/03/2018,Spring,No Holiday,Yes
2187,02/03/2018,Spring,No Holiday,Yes
2188,02/03/2018,Spring,No Holiday,Yes
2189,02/03/2018,Spring,No Holiday,Yes
2190,02/03/2018,Spring,No Holiday,Yes
2191,02/03/2018,Spring,No Holiday,Yes
2192,02/03/2018,Spring,No Holiday,Yes
2193,02/03/2018,Spring,No Holiday,Yes
2194,02/03/2018,Spring,No Holiday,Yes
2195,02/03/2018,Spring,No Holiday,Yes
2196,02/03/2018,Spring,No Holiday,Yes
2197,02/03/2018,Spring,No Holiday,Yes
2198,02/03/2018,Spring,No Holiday,Yes
2199,02/03/2018,Spring,No Holiday,Yes
2200,02/03/2018,Spring,No Holiday,Yes
2201,02/03/2018,Spring,No Holiday,Yes
2202,02/03/2018,Spring,No Holiday,Yes
2203,02/03/2018,Spring,No Holiday,Yes
2204,02/03/2018,Spring,No Holiday,Yes
2205,02/03/2018,Spring,No Holiday,Yes
2206,02/03/2018,Spring,No Holiday,Yes
2207,02/03/2018,Spring,No Holiday,Yes
2208,02/03/2018,Spring,No Holiday,Yes
2209,03/03/2018,Spring,No Holiday,Yes
2210,03/03/2018,Spring,No Holiday,Yes
2211,03/03/2018,Spring,No Holiday,Yes
2212,03/03/2018,Spring,No Holiday,Yes
2213,03/03/2018,Spring,No Holiday,Yes
2214,03/03/2018,Spring,No Holiday,Yes
2215,03/03/2018,Spring,No Holiday,Yes
2216,03/03/2018,Spring,No Holiday,Yes
2218,03/03/2018,Spring,No Holiday,Yes
2219,03/03/2018,Spring,No Holiday,Yes
2220,03/03/2018,Spring,No Holiday,Yes
2221,03/03/2018,Spring,No Holiday,Yes
2222,03/03/2018,Spring,No Holiday,Yes
2223,03/03/2018,Spring,No Holiday,Yes
2224,03/03/2018,Spring,No Holiday,Yes
2225,03/03/2018,Spring,No Holiday,Yes
2226,03/03/2018,Spring,No Holiday,Yes
2227,03/03/2018,Spring,No Holiday,Yes
2228,03/03/2018,Spring,No Holiday,Yes
2229,03/03/2018,Spring,No Holiday,Yes
2230,03/03/2018,Spring,No Holiday,Yes
2231,03/03/2018,Spring,No Holiday,Yes
2232,03/03/2018,Spring,No Holiday,Yes
2233,04/03/2018,Spring,No Holiday,Yes
2234,04/03/2018,Spring,No Holiday,Yes
2235,04/03/2018,Spring,No Holiday,Yes
2236,04/03/2018,Spring,No Holiday,Yes
2237,04/03/2018,Spring,No Holiday,Yes
2238,04/03/2018,Spring,No Holiday,Yes
2239,04/03/2018,Spring,No Holiday,Yes
2240,04/03/2018,Spring,No Holiday,Yes
2241,04/03/2018,Spring,No Holiday,Yes
2242,04/03/2018,Spring,No Holiday,Yes
2243,04/03/2018,Spring,No Holiday,Yes
2244,04/03/2018,Spring,No Holiday,Yes
2245,04/03/2018,Spring,No Holiday,Yes
2246,04/03/2018,Spring,No Holiday,Yes
2247,04/03/2018,Spring,No Holiday,Yes
2248,04/03/2018,Spring,No Holiday,Yes
2249,04/03/2018,Spring,No Holiday,Yes
2250,04/03/2018,Spring,No Holiday,Yes
2251,04/03/2018,Spring,No Holiday,Yes
2252,04/03/2018,Spring,No Holiday,Yes
2253,04/03/2018,Spring,No Holiday,Yes
2254,04/03/2018,Spring,No Holiday,Yes
2255,04/03/2018,Spring,No Holiday,Yes
2256,04/03/2018,Spring,No Holiday,Yes
2257,05/03/2018,Spring,No Holiday,Yes
2258,05/03/2018,Spring,No Holiday,Yes
2259,05/03/2018,Spring,No Holiday,Yes
2260,05/03/2018,Spring,No Holiday,Yes
2261,05/03/2018,Spring,No Holiday,Yes
2262,05/03/2018,Spring,No Holiday,Yes
2263,05/03/2018,Spring,No Holiday,Yes
2264,05/03/2018,Spring,No Holiday,Yes
2265,05/03/2018,Spring,No Holiday,Yes
2266,05/03/2018,Spring,No Holiday,Yes
2267,05/03/2018,Spring,No Holiday,Yes
2268,05/03/2018,Spring,No Holiday,Yes
2269,05/03/2018,Spring,No Holiday,Yes
2270,05/03/2018,Spring,No Holiday,Yes
2271,05/03/2018,Spring,No Holiday,Yes
2272,05/03/2018,Spring,No Holiday,Yes
2273,05/03/2018,Spring,No Holiday,Yes
2274,05/03/2018,Spring,No Holiday,Yes
2275,05/03/2018,Spring,No Holiday,Yes
2276,05/03/2018,Spring,No Holiday,Yes
2277,05/03/2018,Spring,No Holiday,Yes
2278,05/03/2018,Spring,No Holiday,Yes
2279,05/03/2018,Spring,No Holiday,Yes
2280,05/03/2018,Spring,No Holiday,Yes
2281,06/03/2018,Spring,No Holiday,Yes
2282,06/03/2018,Spring,No Holiday,Yes
2283,06/03/2018,Spring,No Holiday,Yes
2284,06/03/2018,Spring,No Holiday,Yes
2285,06/03/2018,Spring,No Holiday,Yes
2286,06/03/2018,Spring,No Holiday,Yes
2287,06/03/2018,Spring,No Holiday,Yes
2288,06/03/2018,Spring,No Holiday,Yes
2289,06/03/2018,Spring,No Holiday,Yes
2290,06/03/2018,Spring,No Holiday,Yes
2291,06/03/2018,Spring,No Holiday,Yes
2292,06/03/2018,Spring,No Holiday,Yes
2293,06/03/2018,Spring,No Holiday,Yes
2294,06/03/2018,Spring,No Holiday,Yes
2295,06/03/2018,Spring,No Holiday,Yes
2296,06/03/2018,Spring,No Holiday,Yes
2297,06/03/2018,Spring,No Holiday,Yes
2298,06/03/2018,Spring,No Holiday,Yes
2299,06/03/2018,Spring,No Holiday,Yes
2300,06/03/2018,Spring,No Holiday,Yes
2301,06/03/2018,Spring,No Holiday,Yes
2302,06/03/2018,Spring,No Holiday,Yes
2303,06/03/2018,Spring,No Holiday,Yes
2304,06/03/2018,Spring,No Holiday,Yes
2305,07/03/2018,Spring,No Holiday,Yes
2306,07/03/2018,Spring,No Holiday,Yes
2307,07/03/2018,Spring,No Holiday,Yes
2308,07/03/2018,Spring,No Holiday,Yes
2309,07/03/2018,Spring,No Holiday,Yes
2310,07/03/2018,Spring,No Holiday,Yes
2311,07/03/2018,Spring,No Holiday,Yes
2312,07/03/2018,Spring,No Holiday,Yes
2313,07/03/2018,Spring,No Holiday,Yes
2314,07/03/2018,Spring,No Holiday,Yes
2315,07/03/2018,Spring,No Holiday,Yes
2316,07/03/2018,Spring,No Holiday,Yes
2317,07/03/2018,Spring,No Holiday,Yes
2318,07/03/2018,Spring,No Holiday,Yes
2319,07/03/2018,Spring,No Holiday,Yes
2320,07/03/2018,Spring,No Holiday,Yes
2321,07/03/2018,Spring,No Holiday,Yes
2322,07/03/2018,Spring,No Holiday,Yes
2323,07/03/2018,Spring,No Holiday,Yes
2324,07/03/2018,Spring,No Holiday,Yes
2325,07/03/2018,Spring,No Holiday,Yes
2326,07/03/2018,Spring,No Holiday,Yes
2327,07/03/2018,Spring,No Holiday,Yes
2328,07/03/2018,Spring,No Holiday,Yes
2329,08/03/2018,Spring,No Holiday,Yes
2330,08/03/2018,Spring,No Holiday,Yes
2331,08/03/2018,Spring,No Holiday,Yes
2332,08/03/2018,Spring,No Holiday,Yes
2333,08/03/2018,Spring,No Holiday,Yes
2334,08/03/2018,Spring,No Holiday,Yes
2335,08/03/2018,Spring,No Holiday,Yes
2336,08/03/2018,Spring,No Holiday,Yes
2337,08/03/2018,Spring,No Holiday,Yes
2338,08/03/2018,Spring,No Holiday,Yes
2339,08/03/2018,Spring,No Holiday,Yes
2340,08/03/2018,Spring,No Holiday,Yes
2341,08/03/2018,Spring,No Holiday,Yes
2342,08/03/2018,Spring,No Holiday,Yes
2343,08/03/2018,Spring,No Holiday,Yes
2344,08/03/2018,Spring,No Holiday,Yes
2345,08/03/2018,Spring,No Holiday,Yes
2346,08/03/2018,Spring,No Holiday,Yes
2347,08/03/2018,Spring,No Holiday,Yes
2348,08/03/2018,Spring,No Holiday,Yes
2349,08/03/2018,Spring,No Holiday,Yes
2350,08/03/2018,Spring,No Holiday,Yes
2351,08/03/2018,Spring,No Holiday,Yes
2352,08/03/2018,Spring,No Holiday,Yes
2353,09/03/2018,Spring,No Holiday,Yes
2354,09/03/2018,Spring,No Holiday,Yes
2355,09/03/2018,Spring,No Holiday,Yes
2356,09/03/2018,Spring,No Holiday,Yes
2357,09/03/2018,Spring,No Holiday,Yes
2358,09/03/2018,Spring,No Holiday,Yes
2359,09/03/2018,Spring,No Holiday,Yes
2360,09/03/2018,Spring,No Holiday,Yes
2361,09/03/2018,Spring,No Holiday,Yes
2362,09/03/2018,Spring,No Holiday,Yes
2363,09/03/2018,Spring,No Holiday,Yes
2364,09/03/2018,Spring,No Holiday,Yes
2365,09/03/2018,Spring,No Holiday,Yes
2366,09/03/2018,Spring,No Holiday,Yes
2367,09/03/2018,Spring,No Holiday,Yes
2368,09/03/2018,Spring,No Holiday,Yes
2369,09/03/2018,Spring,No Holiday,Yes
2370,09/03/2018,Spring,No Holiday,Yes
2371,09/03/2018,Spring,No Holiday,Yes
2372,09/03/2018,Spring,No Holiday,Yes
2373,09/03/2018,Spring,No Holiday,Yes
2374,09/03/2018,Spring,No Holiday,Yes
2375,09/03/2018,Spring,No Holiday,Yes
2376,09/03/2018,Spring,No Holiday,Yes
2377,10/03/2018,Spring,No Holiday,Yes
2378,10/03/2018,Spring,No Holiday,Yes
2379,10/03/2018,Spring,No Holiday,Yes
2380,10/03/2018,Spring,No Holiday,Yes
2381,10/03/2018,Spring,No Holiday,Yes
2382,10/03/2018,Spring,No Holiday,Yes
2383,10/03/2018,Spring,No Holiday,Yes
2384,10/03/2018,Spring,No Holiday,Yes
2385,10/03/2018,Spring,No Holiday,Yes
2386,10/03/2018,Spring,No Holiday,Yes
2387,10/03/2018,Spring,No Holiday,Yes
2388,10/03/2018,Spring,No Holiday,Yes
2389,10/03/2018,Spring,No Holiday,Yes
2390,10/03/2018,Spring,No Holiday,Yes
2391,10/03/2018,Spring,No Holiday,Yes
2392,10/03/2018,Spring,No Holiday,Yes
2393,10/03/2018,Spring,No Holiday,Yes
2394,10/03/2018,Spring,No Holiday,Yes
2395,10/03/2018,Spring,No Holiday,Yes
2396,10/03/2018,Spring,No Holiday,Yes
2397,10/03/2018,Spring,No Holiday,Yes
2398,10/03/2018,Spring,No Holiday,Yes
2399,10/03/2018,Spring,No Holiday,Yes
2400,10/03/2018,Spring,No Holiday,Yes
2401,11/03/2018,Spring,No Holiday,Yes
2402,11/03/2018,Spring,No Holiday,Yes
2403,11/03/2018,Spring,No Holiday,Yes
2404,11/03/2018,Spring,No Holiday,Yes
2405,11/03/2018,Spring,No Holiday,Yes
2406,11/03/2018,Spring,No Holiday,Yes
2407,11/03/2018,Spring,No Holiday,Yes
2408,11/03/2018,Spring,No Holiday,Yes
2409,11/03/2018,Spring,No Holiday,Yes
2410,11/03/2018,Spring,No Holiday,Yes
2411,11/03/2018,Spring,No Holiday,Yes
2412,11/03/2018,Spring,No Holiday,Yes
2413,11/03/2018,Spring,No Holiday,Yes
2414,11/03/2018,Spring,No Holiday,Yes
2415,11/03/2018,Spring,No Holiday,Yes
2416,11/03/2018,Spring,No Holiday,Yes
2417,11/03/2018,Spring,No Holiday,Yes
2418,11/03/2018,Spring,No Holiday,Yes
2419,11/03/2018,Spring,No Holiday,Yes
2420,11/03/2018,Spring,No Holiday,Yes
2421,11/03/2018,Spring,No Holiday,Yes
2422,11/03/2018,Spring,No Holiday,Yes
2423,11/03/2018,Spring,No Holiday,Yes
2424,11/03/2018,Spring,No Holiday,Yes
2425,12/03/2018,Spring,No Holiday,Yes
2426,12/03/2018,Spring,No Holiday,Yes
2427,12/03/2018,Spring,No Holiday,Yes
2428,12/03/2018,Spring,No Holiday,Yes
2429,12/03/2018,Spring,No Holiday,Yes
2430,12/03/2018,Spring,No Holiday,Yes
2431,12/03/2018,Spring,No Holiday,Yes
2432,12/03/2018,Spring,No Holiday,Yes
2433,12/03/2018,Spring,No Holiday,Yes
2434,12/03/2018,Spring,No Holiday,Yes
2435,12/03/2018,Spring,No Holiday,Yes
2436,12/03/2018,Spring,No Holiday,Yes
2437,12/03/2018,Spring,No Holiday,Yes
2438,12/03/2018,Spring,No Holiday,Yes
2439,12/03/2018,Spring,No Holiday,Yes
2440,12/03/2018,Spring,No Holiday,Yes
2441,12/03/2018,Spring,No Holiday,Yes
2442,12/03/2018,Spring,No Holiday,Yes
2443,12/03/2018,Spring,No Holiday,Yes
2444,12/03/2018,Spring,No Holiday,Yes
2445,12/03/2018,Spring,No Holiday,Yes
2446,12/03/2018,Spring,No Holiday,Yes
2447,12/03/2018,Spring,No Holiday,Yes
2448,12/03/2018,Spring,No Holiday,Yes
2449,13/03/2018,Spring,No Holiday,Yes
2450,13/03/2018,Spring,No Holiday,Yes
2451,13/03/2018,Spring,No Holiday,Yes
2452,13/03/2018,Spring,No Holiday,Yes
2453,13/03/2018,Spring,No Holiday,Yes
2454,13/03/2018,Spring,No Holiday,Yes
2455,13/03/2018,Spring,No Holiday,Yes
2456,13/03/2018,Spring,No Holiday,Yes
2457,13/03/2018,Spring,No Holiday,Yes
2458,13/03/2018,Spring,No Holiday,Yes
2459,13/03/2018,Spring,No Holiday,Yes
2460,13/03/2018,Spring,No Holiday,Yes
2461,13/03/2018,Spring,No Holiday,Yes
2462,13/03/2018,Spring,No Holiday,Yes
2463,13/03/2018,Spring,No Holiday,Yes
2464,13/03/2018,Spring,No Holiday,Yes
2465,13/03/2018,Spring,No Holiday,Yes
2466,13/03/2018,Spring,No Holiday,Yes
2467,13/03/2018,Spring,No Holiday,Yes
2468,13/03/2018,Spring,No Holiday,Yes
2469,13/03/2018,Spring,No Holiday,Yes
2470,13/03/2018,Spring,No Holiday,Yes
2471,13/03/2018,Spring,No Holiday,Yes
2472,13/03/2018,Spring,No Holiday,Yes
2473,14/03/2018,Spring,No Holiday,Yes
2474,14/03/2018,Spring,No Holiday,Yes
2475,14/03/2018,Spring,No Holiday,Yes
2476,14/03/2018,Spring,No Holiday,Yes
2477,14/03/2018,Spring,No Holiday,Yes
2478,14/03/2018,Spring,No Holiday,Yes
2479,14/03/2018,Spring,No Holiday,Yes
2480,14/03/2018,Spring,No Holiday,Yes
2481,14/03/2018,Spring,No Holiday,Yes
2482,14/03/2018,Spring,No Holiday,Yes
2483,14/03/2018,Spring,No Holiday,Yes
2484,14/03/2018,Spring,No Holiday,Yes
2485,14/03/2018,Spring,No Holiday,Yes
2486,14/03/2018,Spring,No Holiday,Yes
2487,14/03/2018,Spring,No Holiday,Yes
2488,14/03/2018,Spring,No Holiday,Yes
2489,14/03/2018,Spring,No Holiday,Yes
2490,14/03/2018,Spring,No Holiday,Yes
2491,14/03/2018,Spring,No Holiday,Yes
2492,14/03/2018,Spring,No Holiday,Yes
2493,14/03/2018,Spring,No Holiday,Yes
2494,14/03/2018,Spring,No Holiday,Yes
2495,14/03/2018,Spring,No Holiday,Yes
2496,14/03/2018,Spring,No Holiday,Yes
2497,15/03/2018,Spring,No Holiday,Yes
2498,15/03/2018,Spring,No Holiday,Yes
2499,15/03/2018,Spring,No Holiday,Yes
2500,15/03/2018,Spring,No Holiday,Yes
2501,15/03/2018,Spring,No Holiday,Yes
2502,15/03/2018,Spring,No Holiday,Yes
2503,15/03/2018,Spring,No Holiday,Yes
2504,15/03/2018,Spring,No Holiday,Yes
2505,15/03/2018,Spring,No Holiday,Yes
2506,15/03/2018,Spring,No Holiday,Yes
2507,15/03/2018,Spring,No Holiday,Yes
2508,15/03/2018,Spring,No Holiday,Yes
2509,15/03/2018,Spring,No Holiday,Yes
2510,15/03/2018,Spring,No Holiday,Yes
2511,15/03/2018,Spring,No Holiday,Yes
2512,15/03/2018,Spring,No Holiday,Yes
2513,15/03/2018,Spring,No Holiday,Yes
2514,15/03/2018,Spring,No Holiday,Yes
2515,15/03/2018,Spring,No Holiday,Yes
2516,15/03/2018,Spring,No Holiday,Yes
2517,15/03/2018,Spring,No Holiday,Yes
2518,15/03/2018,Spring,No Holiday,Yes
2519,15/03/2018,Spring,No Holiday,Yes
2520,15/03/2018,Spring,No Holiday,Yes
2521,16/03/2018,Spring,No Holiday,Yes
2522,16/03/2018,Spring,No Holiday,Yes
2523,16/03/2018,Spring,No Holiday,Yes
2524,16/03/2018,Spring,No Holiday,Yes
2525,16/03/2018,Spring,No Holiday,Yes
2526,16/03/2018,Spring,No Holiday,Yes
2527,16/03/2018,Spring,No Holiday,Yes
2528,16/03/2018,Spring,No Holiday,Yes
2529,16/03/2018,Spring,No Holiday,Yes
2530,16/03/2018,Spring,No Holiday,Yes
2531,16/03/2018,Spring,No Holiday,Yes
2532,16/03/2018,Spring,No Holiday,Yes
2533,16/03/2018,Spring,No Holiday,Yes
2534,16/03/2018,Spring,No Holiday,Yes
2535,16/03/2018,Spring,No Holiday,Yes
2536,16/03/2018,Spring,No Holiday,Yes
2537,16/03/2018,Spring,No Holiday,Yes
2538,16/03/2018,Spring,No Holiday,Yes
2539,16/03/2018,Spring,No Holiday,Yes
2540,16/03/2018,Spring,No Holiday,Yes
2541,16/03/2018,Spring,No Holiday,Yes
2542,16/03/2018,Spring,No Holiday,Yes
2543,16/03/2018,Spring,No Holiday,Yes
2544,16/03/2018,Spring,No Holiday,Yes
2545,17/03/2018,Spring,No Holiday,Yes
2546,17/03/2018,Spring,No Holiday,Yes
2547,17/03/2018,Spring,No Holiday,Yes
2548,17/03/2018,Spring,No Holiday,Yes
2549,17/03/2018,Spring,No Holiday,Yes
2550,17/03/2018,Spring,No Holiday,Yes
2551,17/03/2018,Spring,No Holiday,Yes
2552,17/03/2018,Spring,No Holiday,Yes
2553,17/03/2018,Spring,No Holiday,Yes
2554,17/03/2018,Spring,No Holiday,Yes
2555,17/03/2018,Spring,No Holiday,Yes
2556,17/03/2018,Spring,No Holiday,Yes
2557,17/03/2018,Spring,No Holiday,Yes
2558,17/03/2018,Spring,No Holiday,Yes
2559,17/03/2018,Spring,No Holiday,Yes
2560,17/03/2018,Spring,No Holiday,Yes
2561,17/03/2018,Spring,No Holiday,Yes
2562,17/03/2018,Spring,No Holiday,Yes
2563,17/03/2018,Spring,No Holiday,Yes
2564,17/03/2018,Spring,No Holiday,Yes
2565,17/03/2018,Spring,No Holiday,Yes
2566,17/03/2018,Spring,No Holiday,Yes
2567,17/03/2018,Spring,No Holiday,Yes
2568,17/03/2018,Spring,No Holiday,Yes
2569,18/03/2018,Spring,No Holiday,Yes
2570,18/03/2018,Spring,No Holiday,Yes
2571,18/03/2018,Spring,No Holiday,Yes
2572,18/03/2018,Spring,No Holiday,Yes
2573,18/03/2018,Spring,No Holiday,Yes
2574,18/03/2018,Spring,No Holiday,Yes
2575,18/03/2018,Spring,No Holiday,Yes
2576,18/03/2018,Spring,No Holiday,Yes
2577,18/03/2018,Spring,No Holiday,Yes
2578,18/03/2018,Spring,No Holiday,Yes
2579,18/03/2018,Spring,No Holiday,Yes
2580,18/03/2018,Spring,No Holiday,Yes
2581,18/03/2018,Spring,No Holiday,Yes
2582,18/03/2018,Spring,No Holiday,Yes
2583,18/03/2018,Spring,No Holiday,Yes
2584,18/03/2018,Spring,No Holiday,Yes
2585,18/03/2018,Spring,No Holiday,Yes
2586,18/03/2018,Spring,No Holiday,Yes
2587,18/03/2018,Spring,No Holiday,Yes
2588,18/03/2018,Spring,No Holiday,Yes
2589,18/03/2018,Spring,No Holiday,Yes
2590,18/03/2018,Spring,No Holiday,Yes
2591,18/03/2018,Spring,No Holiday,Yes
2592,18/03/2018,Spring,No Holiday,Yes
2593,19/03/2018,Spring,No Holiday,Yes
2594,19/03/2018,Spring,No Holiday,Yes
2595,19/03/2018,Spring,No Holiday,Yes
2596,19/03/2018,Spring,No Holiday,Yes
2597,19/03/2018,Spring,No Holiday,Yes
2598,19/03/2018,Spring,No Holiday,Yes
2599,19/03/2018,Spring,No Holiday,Yes
2600,19/03/2018,Spring,No Holiday,Yes
2601,19/03/2018,Spring,No Holiday,Yes
2602,19/03/2018,Spring,No Holiday,Yes
2603,19/03/2018,Spring,No Holiday,Yes
2604,19/03/2018,Spring,No Holiday,Yes
2605,19/03/2018,Spring,No Holiday,Yes
2606,19/03/2018,Spring,No Holiday,Yes
2607,19/03/2018,Spring,No Holiday,Yes
2608,19/03/2018,Spring,No Holiday,Yes
2609,19/03/2018,Spring,No Holiday,Yes
2610,19/03/2018,Spring,No Holiday,Yes
2611,19/03/2018,Spring,No Holiday,Yes
2612,19/03/2018,Spring,No Holiday,Yes
2613,19/03/2018,Spring,No Holiday,Yes
2614,19/03/2018,Spring,No Holiday,Yes
2615,19/03/2018,Spring,No Holiday,Yes
2616,19/03/2018,Spring,No Holiday,Yes
2617,20/03/2018,Spring,No Holiday,Yes
2618,20/03/2018,Spring,No Holiday,Yes
2619,20/03/2018,Spring,No Holiday,Yes
2620,20/03/2018,Spring,No Holiday,Yes
2621,20/03/2018,Spring,No Holiday,Yes
2622,20/03/2018,Spring,No Holiday,Yes
2623,20/03/2018,Spring,No Holiday,Yes
2624,20/03/2018,Spring,No Holiday,Yes
2625,20/03/2018,Spring,No Holiday,Yes
2626,20/03/2018,Spring,No Holiday,Yes
2627,20/03/2018,Spring,No Holiday,Yes
2628,20/03/2018,Spring,No Holiday,Yes
2629,20/03/2018,Spring,No Holiday,Yes
2630,20/03/2018,Spring,No Holiday,Yes
2631,20/03/2018,Spring,No Holiday,Yes
2632,20/03/2018,Spring,No Holiday,Yes
